,precision,recall,f1-score,support
CO2_post,0.5846153846153846,0.5352112676056338,0.5588235294117647,71.0
N2_post,0.6481481481481481,0.6363636363636364,0.6422018348623854,55.0
O3_post,0.43478260869565216,0.5263157894736842,0.47619047619047616,19.0
prestimulus,0.6554054054054054,0.6689655172413793,0.6621160409556314,145.0
accuracy,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.6206896551724138
macro avg,0.5807378867161476,0.5917140526710833,0.5848329703550644,290.0
weighted avg,0.6222430820856608,0.6206896551724138,0.6208690223856969,290.0
test_accuracy,0.47715736040609136,0.47715736040609136,0.47715736040609136,394.0
train_accuracy,0.9766839378238342,0.9766839378238342,0.9766839378238342,2316.0
