source,approach,n_features,split,accuracy,f1_score
multivariate_ranked_features,mrmr_mean,24,val,0.6756756756756757,0.6754385964912281
multivariate_ranked_features,mrmr_mean,24,test,0.6323529411764706,0.6322734155310404
multivariate_ranked_features,mrmr_mean,25,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,25,val,0.6824324324324325,0.6824179336163996
multivariate_ranked_features,mrmr_mean,25,test,0.6029411764705882,0.6028552887735237
multivariate_ranked_features,mrmr_mean,26,train,0.9969788519637462,0.996978824388463
multivariate_ranked_features,mrmr_mean,26,val,0.668918918918919,0.6685406097170803
multivariate_ranked_features,mrmr_mean,26,test,0.6323529411764706,0.6322734155310404
multivariate_ranked_features,mrmr_mean,27,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,27,val,0.6824324324324325,0.6820695644225057
multivariate_ranked_features,mrmr_mean,27,test,0.6176470588235294,0.6173160173160173
multivariate_ranked_features,mrmr_mean,28,train,0.9984894259818731,0.9984894225349863
multivariate_ranked_features,mrmr_mean,28,val,0.6621621621621622,0.6619152046783625
multivariate_ranked_features,mrmr_mean,28,test,0.6102941176470589,0.6101043976848597
multivariate_ranked_features,mrmr_mean,29,train,0.9984894259818731,0.9984894225349863
multivariate_ranked_features,mrmr_mean,29,val,0.6351351351351351,0.6351351351351351
multivariate_ranked_features,mrmr_mean,29,test,0.6838235294117647,0.6833955930918738
multivariate_ranked_features,mrmr_mean,30,train,0.9984894259818731,0.9984894225349863
multivariate_ranked_features,mrmr_mean,30,val,0.6351351351351351,0.6350684931506849
multivariate_ranked_features,mrmr_mean,30,test,0.6617647058823529,0.6617647058823529
multivariate_ranked_features,mrmr_mean,31,train,0.9984894259818731,0.9984894225349863
multivariate_ranked_features,mrmr_mean,31,val,0.6351351351351351,0.6350684931506849
multivariate_ranked_features,mrmr_mean,31,test,0.6397058823529411,0.638121096931849
multivariate_ranked_features,mrmr_mean,32,train,0.9984894259818731,0.9984894225349863
multivariate_ranked_features,mrmr_mean,32,val,0.6283783783783784,0.6275451841683826
multivariate_ranked_features,mrmr_mean,32,test,0.6323529411764706,0.6320346320346321
multivariate_ranked_features,mrmr_mean,33,train,0.9984894259818731,0.9984894225349863
multivariate_ranked_features,mrmr_mean,33,val,0.6418918918918919,0.6410889956531687
multivariate_ranked_features,mrmr_mean,33,test,0.6397058823529411,0.6387488480511736
multivariate_ranked_features,mrmr_mean,34,train,1.0,1.0
multivariate_ranked_features,mrmr_mean,34,val,0.6351351351351351,0.634065934065934
multivariate_ranked_features,mrmr_mean,34,test,0.6470588235294118,0.6451402478799739
multivariate_ranked_features,mrmr_mean,35,train,1.0,1.0
