source,approach,n_features,split,accuracy,f1_score
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,291,train,0.9652567975830816,0.9652560840644859
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,291,val,0.6081081081081081,0.6074629595756356
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,291,test,0.6838235294117647,0.6745143874881727
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,292,train,0.9577039274924471,0.9577039274924471
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,292,val,0.6283783783783784,0.6279537456008044
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,292,test,0.6617647058823529,0.6526759937819231
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,293,train,0.9652567975830816,0.9652560840644859
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,293,val,0.6081081081081081,0.6074629595756356
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,293,test,0.6985294117647058,0.6937441643323996
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,294,train,0.9622356495468278,0.9622355633746574
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,294,val,0.6351351351351351,0.6348684210526316
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,294,test,0.6911764705882353,0.6843501326259946
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,295,train,0.9607250755287009,0.9607250755287009
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,295,val,0.6081081081081081,0.6078216374269005
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,295,test,0.6617647058823529,0.6570175438596491
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,296,train,0.9607250755287009,0.9607250755287009
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,296,val,0.6148648648648649,0.6148472811943569
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,296,test,0.6911764705882353,0.6856702619414483
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,297,train,0.9622356495468278,0.9622355633746574
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,297,val,0.6148648648648649,0.6140013726835964
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,297,test,0.6617647058823529,0.6542882404951371
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,298,train,0.9637462235649547,0.9637458926615553
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,298,val,0.6283783783783784,0.6279537456008044
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,298,test,0.6470588235294118,0.6407660136473696
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,299,train,0.9622356495468278,0.9622355633746574
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,299,val,0.6418918918918919,0.641744690568623
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,299,test,0.6764705882352942,0.6719298245614035
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,300,train,0.9667673716012085,0.9667670682730924
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,300,val,0.6283783783783784,0.6282256222881937
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,300,test,0.6911764705882353,0.6843501326259946
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,301,train,0.9667673716012085,0.9667673716012085
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,301,val,0.6216216216216216,0.6213450292397661
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,301,test,0.6838235294117647,0.6761008031016339
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,302,train,0.9652567975830816,0.9652560840644859
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,302,val,0.6283783783783784,0.6282256222881937
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,302,test,0.6691176470588235,0.6625310173697271
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,303,train,0.9652567975830816,0.9652560840644859
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,303,val,0.6081081081081081,0.6080365296803653
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,303,test,0.6764705882352942,0.6707021791767555
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,304,train,0.9667673716012085,0.9667661582555199
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,304,val,0.6148648648648649,0.6147065540077643
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,304,test,0.7058823529411765,0.6993810786914235
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,305,train,0.9622356495468278,0.9622355633746574
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,305,val,0.6216216216216216,0.6215525114155251
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,305,test,0.7058823529411765,0.7006383447061413
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,306,train,0.9637462235649547,0.9637462235649547
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,306,val,0.6013513513513513,0.6011874857273349
aggregated_ranked_features_gas-CO2_keep-CO2_post-prestimulus,median,306,test,0.6764705882352942,0.6677770375305352
