source,approach,n_features,split,accuracy,f1_score
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,26,test,0.7272727272727273,0.7237048665620094
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,27,train,0.8767123287671232,0.8765037593984962
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,27,val,0.72,0.7181964573268921
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,27,test,0.7272727272727273,0.7237048665620094
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,28,train,0.8698630136986302,0.8695631729910189
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,28,val,0.7,0.696969696969697
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,28,test,0.7272727272727273,0.7221052631578948
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,29,train,0.8767123287671232,0.8765037593984962
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,29,val,0.7,0.696969696969697
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,29,test,0.7386363636363636,0.7344877344877345
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,30,train,0.8835616438356164,0.8834249213282608
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,30,val,0.72,0.7181964573268921
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,30,test,0.7272727272727273,0.7221052631578948
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,31,train,0.8972602739726028,0.8970235576244887
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,31,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,31,test,0.7272727272727273,0.7221052631578948
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,32,train,0.8904109589041096,0.8900809335591944
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,32,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,32,test,0.75,0.7467294610151753
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,33,train,0.8972602739726028,0.8970235576244887
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,33,val,0.7,0.6989160979526294
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,33,test,0.7386363636363636,0.7344877344877345
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,34,train,0.8904109589041096,0.8900809335591944
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,34,val,0.72,0.7181964573268921
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,34,test,0.75,0.7467294610151753
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,35,train,0.8835616438356164,0.882896909648502
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,35,val,0.72,0.719551282051282
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,35,test,0.7159090909090909,0.7113997113997115
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,36,train,0.8972602739726028,0.8968683776783613
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,36,val,0.74,0.7390606182256123
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,36,test,0.7272727272727273,0.7237048665620094
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,37,train,0.8835616438356164,0.882896909648502
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,37,val,0.72,0.7181964573268921
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,37,test,0.7159090909090909,0.7113997113997115
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,38,train,0.8835616438356164,0.882896909648502
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,38,val,0.76,0.7584541062801933
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,38,test,0.7386363636363636,0.7358736787159076
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,39,train,0.8698630136986302,0.8688230008984725
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,39,val,0.72,0.7181964573268921
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,39,test,0.7386363636363636,0.7358736787159076
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,40,train,0.8767123287671232,0.8758737955790666
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,40,val,0.72,0.7181964573268921
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,40,test,0.7386363636363636,0.7358736787159076
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,41,train,0.8835616438356164,0.882896909648502
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,41,val,0.72,0.7159090909090908
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,41,test,0.7386363636363636,0.7358736787159076
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,42,train,0.8767123287671232,0.8758737955790666
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,42,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,42,test,0.7045454545454546,0.6989473684210527
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,43,train,0.8835616438356164,0.882896909648502
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,43,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,43,test,0.7159090909090909,0.7113997113997115
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,44,train,0.8698630136986302,0.8688230008984725
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,44,val,0.72,0.719551282051282
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,44,test,0.7045454545454546,0.6989473684210527
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,45,train,0.8698630136986302,0.8688230008984725
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,45,val,0.76,0.7584541062801933
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,45,test,0.6931818181818182,0.6863366336633663
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,46,train,0.8767123287671232,0.8758737955790666
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,46,val,0.74,0.7373737373737375
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,46,test,0.7159090909090909,0.7113997113997115
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,47,train,0.8767123287671232,0.8758737955790666
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,47,val,0.74,0.7390606182256123
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,47,test,0.7045454545454546,0.6989473684210527
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,48,train,0.8904109589041096,0.889894419306184
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,48,val,0.74,0.7390606182256123
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,48,test,0.7045454545454546,0.6989473684210527
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,49,train,0.8767123287671232,0.8758737955790666
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,49,val,0.72,0.719551282051282
