source,approach,n_features,split,accuracy,f1_score,fold
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,50,train,0.8928571428571429,0.89272030651341,0
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,50,val,0.9285714285714286,0.9285714285714286,0
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,50,test,0.5568181818181818,0.5028248587570621,0
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,75,train,0.8809523809523809,0.8806818181818181,0
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,75,val,0.9285714285714286,0.9282051282051282,0
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,75,test,0.6022727272727273,0.5609408410548824,0
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,100,train,0.8988095238095238,0.8986335403726708,0
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,100,val,0.9285714285714286,0.9282051282051282,0
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,100,test,0.5454545454545454,0.4856808883693746,0
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,150,train,0.9166666666666666,0.9164772727272728,0
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,150,val,0.9285714285714286,0.9282051282051282,0
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,150,test,0.5340909090909091,0.46808196962995724,0
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,all_features,782,train,0.9404761904761905,0.9404424276800907,0
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,all_features,782,val,0.8214285714285714,0.8155467720685112,0
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,all_features,782,test,0.5340909090909091,0.46808196962995724,0
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,1,train,0.7661290322580645,0.7635299533109752,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,1,val,0.6805555555555556,0.6775073028237586,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,1,test,0.8522727272727273,0.8522536484566705,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,2,train,0.7661290322580645,0.7635299533109752,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,2,val,0.6805555555555556,0.6775073028237586,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,2,test,0.8522727272727273,0.8522536484566705,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,3,train,0.7661290322580645,0.7635299533109752,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,3,val,0.6805555555555556,0.6775073028237586,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,3,test,0.8522727272727273,0.8522536484566705,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,5,train,0.8145161290322581,0.8145040650406503,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,5,val,0.7222222222222222,0.7202797202797203,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,5,test,0.5681818181818182,0.5334821428571428,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,10,train,0.8225806451612904,0.8223958333333333,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,10,val,0.5555555555555556,0.5468135326514556,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,10,test,0.7272727272727273,0.7221052631578948,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,20,train,0.8548387096774194,0.8546875,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,20,val,0.5833333333333334,0.5804195804195804,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,20,test,0.7045454545454546,0.6968733439321675,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,30,train,0.9112903225806451,0.9112845528455285,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,30,val,0.6111111111111112,0.6034618410700237,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,30,test,0.5909090909090909,0.5580357142857143,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,50,train,0.9193548387096774,0.9193338537600833,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,50,val,0.6111111111111112,0.60625,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,50,test,0.5454545454545454,0.4856808883693746,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,75,train,0.9112903225806451,0.9112383679312813,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,75,val,0.5972222222222222,0.5875962867864902,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,75,test,0.5454545454545454,0.4856808883693746,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,100,train,0.9193548387096774,0.9193338537600833,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,100,val,0.5833333333333334,0.5751376868607396,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,100,test,0.5454545454545454,0.4856808883693746,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,150,train,0.9274193548387096,0.9274146341463415,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,150,val,0.5972222222222222,0.5933787731256086,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,150,test,0.5340909090909091,0.46808196962995724,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,1,train,0.6693548387096774,0.6682977751680041,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,1,val,0.5833333333333334,0.5804195804195804,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,1,test,0.6931818181818182,0.6706860706860707,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,2,train,0.6693548387096774,0.6682977751680041,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,2,val,0.5833333333333334,0.5804195804195804,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,2,test,0.6931818181818182,0.6706860706860707,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,3,train,0.6693548387096774,0.6682977751680041,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,3,val,0.5833333333333334,0.5804195804195804,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,3,test,0.6931818181818182,0.6706860706860707,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,5,train,0.8064516129032258,0.8051846032992931,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,5,val,0.5416666666666666,0.5372930866601753,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,5,test,0.5113636363636364,0.4314049586776859,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,10,train,0.8145161290322581,0.8142140577161097,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,10,val,0.5972222222222222,0.5952704012405505,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,10,test,0.5340909090909091,0.4773286976676807,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,20,train,0.8467741935483871,0.846684453699486,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,20,val,0.625,0.6243478260869566,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,20,test,0.5340909090909091,0.4773286976676807,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,30,train,0.8870967741935484,0.8869791666666667,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,30,val,0.6388888888888888,0.6377708978328174,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,30,test,0.5795454545454546,0.5426323921899143,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,50,train,0.8951612903225806,0.8950998893733324,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,50,val,0.6388888888888888,0.6386100386100386,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,50,test,0.5568181818181818,0.5107626514611546,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,75,train,0.8951612903225806,0.8950998893733324,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,75,val,0.625,0.6249276480802624,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,75,test,0.5454545454545454,0.49425287356321834,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,100,train,0.8790322580645161,0.8790243902439024,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,100,val,0.6111111111111112,0.609907120743034,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,100,test,0.5454545454545454,0.4856808883693746,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,150,train,0.8951612903225806,0.8950998893733324,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,150,val,0.6388888888888888,0.6386100386100386,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,anova,150,test,0.5113636363636364,0.4421347486362966,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,1,train,0.6532258064516129,0.626793588577028,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,1,val,0.6111111111111112,0.5625,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,1,test,0.7272727272727273,0.7090909090909091,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,2,train,0.6532258064516129,0.626793588577028,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,2,val,0.6111111111111112,0.5625,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,2,test,0.7272727272727273,0.7090909090909091,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,3,train,0.6532258064516129,0.626793588577028,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,3,val,0.6111111111111112,0.5625,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,3,test,0.7272727272727273,0.7090909090909091,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,5,train,0.75,0.7498535823517928,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,5,val,0.6111111111111112,0.5785953177257526,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,5,test,0.5795454545454546,0.5794911532997546,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,10,train,0.7419354838709677,0.7363805474355567,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,10,val,0.625,0.6214216163583253,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,10,test,0.48863636363636365,0.4263363754889179,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,20,train,0.8629032258064516,0.8628943089430894,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,20,val,0.6111111111111112,0.60625,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,20,test,0.7045454545454546,0.6989473684210527,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,30,train,0.8709677419354839,0.8709341660161332,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,30,val,0.5972222222222222,0.5875962867864902,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,30,test,0.6931818181818182,0.6812877263581489,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,50,train,0.8709677419354839,0.8709341660161332,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,50,val,0.6944444444444444,0.6944444444444444,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,50,test,0.6818181818181818,0.6644880174291938,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,75,train,0.8951612903225806,0.8951544715447155,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,75,val,0.5833333333333334,0.5804195804195804,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,75,test,0.7159090909090909,0.7020181498036029,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,100,train,0.8870967741935484,0.8870673952641166,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,100,val,0.5833333333333334,0.5820433436532508,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,100,test,0.7045454545454546,0.6884531590413944,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,150,train,0.9032258064516129,0.9032006245120999,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,150,val,0.5972222222222222,0.5908289241622575,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,relief,150,test,0.5568181818181818,0.5028248587570621,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,all_features,782,train,0.9516129032258065,0.9515625,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,all_features,782,val,0.6666666666666666,0.6664092664092665,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,all_features,782,test,0.5227272727272727,0.45,1
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,1,train,0.79,0.7863899908452854,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,1,val,0.6666666666666666,0.6444444444444444,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,1,test,0.8636363636363636,0.8633540372670807,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,2,train,0.79,0.7863899908452854,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,2,val,0.6666666666666666,0.6444444444444444,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,2,test,0.8636363636363636,0.8633540372670807,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,3,train,0.79,0.7863899908452854,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,3,val,0.6666666666666666,0.6444444444444444,2
univariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mutual_info,3,test,0.8636363636363636,0.8633540372670807,2
