source,approach,n_features,split,accuracy,f1_score,fold
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,2,train,0.7435897435897436,0.7435759812143576,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,2,val,0.6477272727272727,0.6476817770889836,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,2,test,0.5514705882352942,0.5405150927720853,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,3,train,0.7783882783882784,0.778262576901261,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,3,val,0.6098484848484849,0.609842886864194,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,3,test,0.625,0.6175351530190241,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,5,train,0.8333333333333334,0.8333327742649649,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,5,val,0.5946969696969697,0.5930093506418661,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,5,test,0.7058823529411765,0.7042835398999783,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,10,train,0.8534798534798534,0.8534798534798534,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,10,val,0.6174242424242424,0.610579661462517,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,10,test,0.7205882352941176,0.7205277958035907,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,15,train,0.8644688644688645,0.8644615900704462,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,15,val,0.6325757575757576,0.6260022491273678,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,15,test,0.6323529411764706,0.6322734155310404,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,20,train,0.8644688644688645,0.864452495974235,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,20,val,0.6325757575757576,0.6252140442284895,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,20,test,0.6691176470588235,0.668669806724054,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,30,train,0.8846153846153846,0.8846119010959153,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,30,val,0.6212121212121212,0.6140350877192982,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,30,test,0.6691176470588235,0.6682387380061798,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,40,train,0.891941391941392,0.8919410294684937,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,40,val,0.6212121212121212,0.6155638397017708,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,40,test,0.6985294117647058,0.6981213794596937,1
multivariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mrmr_mean,50,train,0.8974358974358975,0.897434521253757,1
