source,approach,n_features,split,accuracy,f1_score,fold
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,300,train,0.9535603715170279,0.9535585909417685,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,300,val,0.6463414634146342,0.642942942942943,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,300,test,0.7132352941176471,0.7119739342926962,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,500,train,0.9628482972136223,0.9628468727534147,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,500,val,0.6158536585365854,0.611681136543015,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,500,test,0.7058823529411765,0.7042835398999783,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,782,train,0.9643962848297214,0.9643941518029384,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,782,val,0.6097560975609756,0.606006006006006,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,mutual_info,782,test,0.7132352941176471,0.7119739342926962,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,1,train,0.6904024767801857,0.6903757668711656,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,1,val,0.5914634146341463,0.5859054079517618,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,1,test,0.49264705882352944,0.48639921186579826,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,2,train,0.7229102167182663,0.7225585250979517,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,2,val,0.573170731707317,0.5638297872340425,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,2,test,0.5147058823529411,0.5130208333333333,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,3,train,0.7801857585139319,0.7801773304577042,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,3,val,0.5670731707317073,0.5464142417513926,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,3,test,0.5294117647058824,0.5115600448933783,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,5,train,0.8003095975232198,0.8002516808686585,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,5,val,0.5609756097560976,0.5457762732728112,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,5,test,0.5367647058823529,0.5231257305059276,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,10,train,0.8513931888544891,0.8513803680981595,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,10,val,0.573170731707317,0.5461733080328905,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,10,test,0.5367647058823529,0.5231257305059276,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,15,train,0.8746130030959752,0.8746127026347004,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,15,val,0.6097560975609756,0.6049977419840433,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,15,test,0.5882352941176471,0.5874322860238352,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,20,train,0.8761609907120743,0.8761598036960356,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,20,val,0.5670731707317073,0.5651167133520074,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,20,test,0.5955882352941176,0.5953913560880619,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,30,train,0.8869969040247678,0.8869901339832396,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,30,val,0.5914634146341463,0.5888801586410746,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,30,test,0.6029411764705882,0.6025974025974026,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,40,train,0.8900928792569659,0.8900905089059135,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,40,val,0.5975609756097561,0.5926539214210447,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,40,test,0.625,0.6248174392816573,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,50,train,0.8854489164086687,0.8854478184188329,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,50,val,0.6280487804878049,0.6229885057471265,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,50,test,0.625,0.6233505294596796,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,60,train,0.9071207430340558,0.9071171818835371,0
univariate_ranked_features_gas-CO2_keep-CO2_post-prestimulus,anova,60,val,0.6463414634146342,0.6386018237082067,0
