source,approach,n_features,split,accuracy,f1_score
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,26,val,0.711864406779661,0.7105339105339106
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,26,test,0.8409090909090909,0.8388278388278387
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,27,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,27,val,0.7033898305084746,0.7028563205986043
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,27,test,0.7954545454545454,0.7901430842607313
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,28,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,28,val,0.6864406779661016,0.6853333333333333
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,28,test,0.7954545454545454,0.7901430842607313
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,29,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,29,val,0.7033898305084746,0.7028563205986043
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,29,test,0.8181818181818182,0.8147368421052632
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,30,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,30,val,0.711864406779661,0.7117816091954023
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,30,test,0.8181818181818182,0.8147368421052632
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,31,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,31,val,0.6949152542372882,0.6945642795513374
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,31,test,0.8181818181818182,0.8147368421052632
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,32,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,32,val,0.7033898305084746,0.7031979877829679
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,32,test,0.8409090909090909,0.8388278388278387
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,33,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,33,val,0.6949152542372882,0.6949152542372882
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,33,test,0.7954545454545454,0.792778649921507
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,34,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,34,val,0.7033898305084746,0.7031979877829679
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,34,test,0.7954545454545454,0.792778649921507
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,35,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,35,val,0.7203389830508474,0.720318896789485
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,35,test,0.8181818181818182,0.8147368421052632
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,36,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,36,val,0.6949152542372882,0.6945642795513374
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,36,test,0.7954545454545454,0.7901430842607313
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,37,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,37,val,0.7288135593220338,0.728735632183908
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,37,test,0.7954545454545454,0.7901430842607313
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,38,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,38,val,0.711864406779661,0.7117816091954023
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,38,test,0.8181818181818182,0.8147368421052632
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,39,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,39,val,0.711864406779661,0.7117816091954023
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,39,test,0.7954545454545454,0.7901430842607313
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,40,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,40,val,0.711864406779661,0.7117816091954023
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,40,test,0.7954545454545454,0.792778649921507
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,41,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,41,val,0.7203389830508474,0.720318896789485
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,41,test,0.7727272727272727,0.7684210526315789
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,42,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,42,val,0.7033898305084746,0.7031979877829679
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,42,test,0.7727272727272727,0.7684210526315789
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,43,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,43,val,0.6864406779661016,0.6862378727991376
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,43,test,0.8181818181818182,0.8147368421052632
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,44,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,44,val,0.7288135593220338,0.728735632183908
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,44,test,0.7727272727272727,0.7684210526315789
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,45,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,45,val,0.7203389830508474,0.7201581027667985
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,45,test,0.75,0.7435082140964494
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,46,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,46,val,0.7288135593220338,0.7285015818234111
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,46,test,0.7045454545454546,0.691644204851752
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,47,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,47,val,0.7457627118644068,0.7456896551724138
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,47,test,0.6818181818181818,0.6644880174291938
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,48,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,48,val,0.7372881355932204,0.736815598244478
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,48,test,0.7272727272727273,0.717948717948718
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,49,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,49,val,0.7033898305084746,0.7023423423423423
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,49,test,0.75,0.7435082140964494
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,50,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,50,val,0.7288135593220338,0.728735632183908
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,50,test,0.7954545454545454,0.792778649921507
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,51,train,1.0,1.0
aggregated_ranked_features_gas-N2_keep-N2_post-prestimulus,mean,51,val,0.7627118644067796,0.7626436781609196
