source,approach,n_features,split,accuracy,f1_score,fold
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,500,test,0.5227272727272727,0.45,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,1,train,0.7619047619047619,0.7613636363636364,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,1,val,0.7857142857142857,0.78125,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,1,test,0.5681818181818182,0.5393939393939394,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,2,train,0.7916666666666666,0.7916592849803352,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,2,val,0.8928571428571429,0.89272030651341,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,2,test,0.6704545454545454,0.6576794097920858,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,3,train,0.7857142857142857,0.7854406130268199,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,3,val,0.8928571428571429,0.89272030651341,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,3,test,0.6136363636363636,0.5878787878787879,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,5,train,0.7857142857142857,0.7854406130268199,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,5,val,0.8928571428571429,0.89272030651341,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,5,test,0.6136363636363636,0.5878787878787879,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,10,train,0.7738095238095238,0.7717391304347826,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,10,val,0.8928571428571429,0.89272030651341,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,10,test,0.6136363636363636,0.596765498652291,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,15,train,0.8154761904761905,0.8153125997375794,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,15,val,0.8928571428571429,0.8916129032258064,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,15,test,0.6704545454545454,0.6576794097920858,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,20,train,0.8928571428571429,0.8926136363636363,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,20,val,0.9285714285714286,0.9282051282051282,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,20,test,0.5340909090909091,0.4773286976676807,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,30,train,0.8928571428571429,0.8923076923076922,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,30,val,0.8571428571428571,0.8541666666666667,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,30,test,0.5227272727272727,0.45996493278784334,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,40,train,0.9047619047619048,0.9044232683828759,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,40,val,0.9285714285714286,0.9282051282051282,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,40,test,0.5227272727272727,0.45996493278784334,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,50,train,0.9226190476190477,0.9224844720496894,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,50,val,0.9642857142857143,0.9642401021711366,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,50,test,0.5113636363636364,0.4421347486362966,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,60,train,0.9166666666666666,0.9165602383993188,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,60,val,0.9642857142857143,0.9642401021711366,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,60,test,0.5113636363636364,0.4421347486362966,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,75,train,0.9226190476190477,0.9224844720496894,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,75,val,0.9642857142857143,0.9642401021711366,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,75,test,0.5227272727272727,0.45996493278784334,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,100,train,0.9166666666666666,0.9165602383993188,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,100,val,0.9285714285714286,0.9282051282051282,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,100,test,0.5227272727272727,0.45996493278784334,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,150,train,0.9404761904761905,0.9403409090909092,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,150,val,0.8928571428571429,0.8916129032258064,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,150,test,0.5227272727272727,0.45996493278784334,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,200,train,0.9523809523809523,0.9523201362281821,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,200,val,0.8928571428571429,0.8916129032258064,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,200,test,0.5340909090909091,0.4773286976676807,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,300,train,0.9345238095238095,0.9344657611972056,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,300,val,0.8928571428571429,0.8916129032258064,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,300,test,0.5227272727272727,0.45996493278784334,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,500,train,0.9345238095238095,0.9344657611972056,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,500,val,0.8571428571428571,0.8541666666666667,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,500,test,0.5227272727272727,0.45,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,all_features,782,train,0.9404761904761905,0.9404424276800907,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,all_features,782,val,0.8214285714285714,0.8155467720685112,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,all_features,782,test,0.5340909090909091,0.46808196962995724,0
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,1,train,0.7661290322580645,0.7635299533109752,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,1,val,0.6805555555555556,0.6775073028237586,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,1,test,0.8522727272727273,0.8522536484566705,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,2,train,0.782258064516129,0.7811049362536777,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,2,val,0.6388888888888888,0.6317859952793077,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,2,test,0.6704545454545454,0.6652236652236652,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,3,train,0.8145161290322581,0.8145040650406503,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,3,val,0.7222222222222222,0.7202797202797203,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,3,test,0.5681818181818182,0.5334821428571428,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,5,train,0.8145161290322581,0.8145040650406503,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,5,val,0.7222222222222222,0.7202797202797203,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,5,test,0.5681818181818182,0.5334821428571428,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,10,train,0.8225806451612904,0.8223958333333333,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,10,val,0.7083333333333334,0.7037037037037037,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,10,test,0.6022727272727273,0.582825409725044,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,15,train,0.8387096774193549,0.8386677075201665,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,15,val,0.5972222222222222,0.5875962867864902,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,15,test,0.7159090909090909,0.7095709570957096,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,20,train,0.8467741935483871,0.8467642276422764,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,20,val,0.6111111111111112,0.6083916083916084,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,20,test,0.7045454545454546,0.6968733439321675,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,30,train,0.8790322580645161,0.8788352550322455,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,30,val,0.5833333333333334,0.5804195804195804,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,30,test,0.7045454545454546,0.6968733439321675,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,40,train,0.8870967741935484,0.8870673952641166,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,40,val,0.625,0.6190476190476191,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,40,test,0.6931818181818182,0.6840005319856364,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,50,train,0.8951612903225806,0.8950998893733324,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,50,val,0.6111111111111112,0.60625,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,50,test,0.7045454545454546,0.6968733439321675,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,60,train,0.8951612903225806,0.8950998893733324,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,60,val,0.5972222222222222,0.5908289241622575,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,60,test,0.5681818181818182,0.5195402298850574,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,75,train,0.9032258064516129,0.9032006245120999,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,75,val,0.5833333333333334,0.578125,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,75,test,0.5681818181818182,0.5195402298850574,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,100,train,0.9274193548387096,0.9273768464892302,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,100,val,0.5833333333333334,0.578125,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,100,test,0.5568181818181818,0.5028248587570621,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,150,train,0.9435483870967742,0.943515325047179,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,150,val,0.5833333333333334,0.578125,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,150,test,0.5340909090909091,0.46808196962995724,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,200,train,0.9516129032258065,0.9515625,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,200,val,0.625,0.6231827873618918,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,200,test,0.5340909090909091,0.46808196962995724,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,300,train,0.9354838709677419,0.9354670830080667,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,300,val,0.625,0.6231827873618918,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,300,test,0.5227272727272727,0.45,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,500,train,0.9516129032258065,0.9515625,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,500,val,0.6388888888888888,0.6377708978328174,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_mean,500,test,0.5227272727272727,0.45,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,1,train,0.7661290322580645,0.7635299533109752,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,1,val,0.6805555555555556,0.6775073028237586,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,1,test,0.8522727272727273,0.8522536484566705,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,2,train,0.782258064516129,0.7811049362536777,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,2,val,0.6388888888888888,0.6317859952793077,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,2,test,0.6704545454545454,0.6652236652236652,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,3,train,0.8306451612903226,0.8303693570451436,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,3,val,0.7222222222222222,0.7202797202797203,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,3,test,0.5795454545454546,0.5426323921899143,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,5,train,0.8225806451612904,0.8209033613445378,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,5,val,0.5555555555555556,0.5428571428571429,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,5,test,0.6022727272727273,0.567354965585054,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,10,train,0.8225806451612904,0.8209033613445378,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,10,val,0.5555555555555556,0.5428571428571429,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,10,test,0.6022727272727273,0.567354965585054,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,15,train,0.8629032258064516,0.8626799557032114,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,15,val,0.6944444444444444,0.6884343036978757,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,15,test,0.6590909090909091,0.6442048517520216,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,20,train,0.9112903225806451,0.9111458536903133,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,20,val,0.7083333333333334,0.7013628283626308,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,20,test,0.5681818181818182,0.5268817204301075,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,30,train,0.9435483870967742,0.943515325047179,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,30,val,0.6527777777777778,0.6521739130434783,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,30,test,0.5340909090909091,0.4773286976676807,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,40,train,0.9193548387096774,0.9193338537600833,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,40,val,0.75,0.746875,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,40,test,0.5340909090909091,0.4773286976676807,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,50,train,0.9516129032258065,0.9515625,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,50,val,0.7361111111111112,0.7335929892891919,1
multivariate_ranked_features_gas-O3_keep-O3_post-prestimulus,mrmr_max,50,test,0.5227272727272727,0.45996493278784334,1
