source,approach,n_features,split,accuracy
mrmr_ranked_features,mutual_info,59,train,0.7996820349761526
mrmr_ranked_features,mutual_info,59,val,0.6265822784810127
mrmr_ranked_features,mutual_info,59,test,0.5708955223880597
mrmr_ranked_features,mutual_info,60,train,0.8028616852146264
mrmr_ranked_features,mutual_info,60,val,0.6139240506329114
mrmr_ranked_features,mutual_info,60,test,0.5335820895522388
mrmr_ranked_features,mutual_info,61,train,0.7988871224165341
mrmr_ranked_features,mutual_info,61,val,0.6360759493670886
mrmr_ranked_features,mutual_info,61,test,0.5559701492537313
mrmr_ranked_features,mutual_info,62,train,0.8036565977742448
mrmr_ranked_features,mutual_info,62,val,0.6139240506329114
mrmr_ranked_features,mutual_info,62,test,0.5634328358208955
mrmr_ranked_features,mutual_info,63,train,0.8044515103338633
mrmr_ranked_features,mutual_info,63,val,0.6170886075949367
mrmr_ranked_features,mutual_info,63,test,0.5597014925373134
mrmr_ranked_features,mutual_info,64,train,0.8100158982511924
mrmr_ranked_features,mutual_info,64,val,0.629746835443038
mrmr_ranked_features,mutual_info,64,test,0.5708955223880597
mrmr_ranked_features,mutual_info,65,train,0.814785373608903
mrmr_ranked_features,mutual_info,65,val,0.620253164556962
mrmr_ranked_features,mutual_info,65,test,0.5783582089552238
mrmr_ranked_features,mutual_info,66,train,0.8068362480127186
mrmr_ranked_features,mutual_info,66,val,0.629746835443038
mrmr_ranked_features,mutual_info,66,test,0.5597014925373134
mrmr_ranked_features,mutual_info,67,train,0.8116057233704292
mrmr_ranked_features,mutual_info,67,val,0.6265822784810127
mrmr_ranked_features,mutual_info,67,test,0.5671641791044776
mrmr_ranked_features,mutual_info,68,train,0.8116057233704292
mrmr_ranked_features,mutual_info,68,val,0.6234177215189873
mrmr_ranked_features,mutual_info,68,test,0.5746268656716418
mrmr_ranked_features,mutual_info,69,train,0.8108108108108109
mrmr_ranked_features,mutual_info,69,val,0.6107594936708861
mrmr_ranked_features,mutual_info,69,test,0.5559701492537313
mrmr_ranked_features,mutual_info,70,train,0.8139904610492846
mrmr_ranked_features,mutual_info,70,val,0.6170886075949367
mrmr_ranked_features,mutual_info,70,test,0.5671641791044776
mrmr_ranked_features,mutual_info,71,train,0.8100158982511924
mrmr_ranked_features,mutual_info,71,val,0.6265822784810127
mrmr_ranked_features,mutual_info,71,test,0.5783582089552238
mrmr_ranked_features,mutual_info,72,train,0.8116057233704292
mrmr_ranked_features,mutual_info,72,val,0.6170886075949367
mrmr_ranked_features,mutual_info,72,test,0.5597014925373134
mrmr_ranked_features,mutual_info,73,train,0.8084260731319555
mrmr_ranked_features,mutual_info,73,val,0.6170886075949367
mrmr_ranked_features,mutual_info,73,test,0.5634328358208955
mrmr_ranked_features,mutual_info,74,train,0.8060413354531002
mrmr_ranked_features,mutual_info,74,val,0.620253164556962
mrmr_ranked_features,mutual_info,74,test,0.5708955223880597
mrmr_ranked_features,mutual_info,75,train,0.8139904610492846
mrmr_ranked_features,mutual_info,75,val,0.6139240506329114
mrmr_ranked_features,mutual_info,75,test,0.5634328358208955
mrmr_ranked_features,mutual_info,76,train,0.8171701112877583
mrmr_ranked_features,mutual_info,76,val,0.620253164556962
mrmr_ranked_features,mutual_info,76,test,0.5485074626865671
mrmr_ranked_features,mutual_info,77,train,0.8163751987281399
mrmr_ranked_features,mutual_info,77,val,0.6170886075949367
mrmr_ranked_features,mutual_info,77,test,0.5559701492537313
mrmr_ranked_features,mutual_info,78,train,0.8171701112877583
mrmr_ranked_features,mutual_info,78,val,0.6139240506329114
mrmr_ranked_features,mutual_info,78,test,0.5597014925373134
mrmr_ranked_features,mutual_info,79,train,0.814785373608903
mrmr_ranked_features,mutual_info,79,val,0.6360759493670886
mrmr_ranked_features,mutual_info,79,test,0.5597014925373134
mrmr_ranked_features,mutual_info,80,train,0.8171701112877583
mrmr_ranked_features,mutual_info,80,val,0.6234177215189873
mrmr_ranked_features,mutual_info,80,test,0.5671641791044776
mrmr_ranked_features,mutual_info,81,train,0.8124006359300477
mrmr_ranked_features,mutual_info,81,val,0.6170886075949367
mrmr_ranked_features,mutual_info,81,test,0.5597014925373134
mrmr_ranked_features,mutual_info,82,train,0.8155802861685215
mrmr_ranked_features,mutual_info,82,val,0.620253164556962
mrmr_ranked_features,mutual_info,82,test,0.5485074626865671
mrmr_ranked_features,mutual_info,83,train,0.8187599364069952
mrmr_ranked_features,mutual_info,83,val,0.6265822784810127
mrmr_ranked_features,mutual_info,83,test,0.5597014925373134
mrmr_ranked_features,mutual_info,84,train,0.8195548489666137
mrmr_ranked_features,mutual_info,84,val,0.6234177215189873
mrmr_ranked_features,mutual_info,84,test,0.5634328358208955
mrmr_ranked_features,mutual_info,85,train,0.8155802861685215
mrmr_ranked_features,mutual_info,85,val,0.620253164556962
mrmr_ranked_features,mutual_info,85,test,0.5746268656716418
mrmr_ranked_features,mutual_info,86,train,0.8139904610492846
mrmr_ranked_features,mutual_info,86,val,0.6170886075949367
mrmr_ranked_features,mutual_info,86,test,0.5335820895522388
mrmr_ranked_features,mutual_info,87,train,0.8195548489666137
mrmr_ranked_features,mutual_info,87,val,0.6234177215189873
mrmr_ranked_features,mutual_info,87,test,0.5597014925373134
mrmr_ranked_features,mutual_info,88,train,0.8179650238473768
mrmr_ranked_features,mutual_info,88,val,0.629746835443038
mrmr_ranked_features,mutual_info,88,test,0.5522388059701493
