source,approach,n_features,split,accuracy
multivariate_ranked_features,mrmr_mean,107,val,0.6170886075949367
multivariate_ranked_features,mrmr_mean,107,test,0.5597014925373134
multivariate_ranked_features,mrmr_mean,108,train,0.8394276629570747
multivariate_ranked_features,mrmr_mean,108,val,0.6107594936708861
multivariate_ranked_features,mrmr_mean,108,test,0.5485074626865671
multivariate_ranked_features,mrmr_mean,109,train,0.8441971383147854
multivariate_ranked_features,mrmr_mean,109,val,0.6234177215189873
multivariate_ranked_features,mrmr_mean,109,test,0.5671641791044776
multivariate_ranked_features,mrmr_mean,110,train,0.8441971383147854
multivariate_ranked_features,mrmr_mean,110,val,0.6234177215189873
multivariate_ranked_features,mrmr_mean,110,test,0.5671641791044776
multivariate_ranked_features,mrmr_mean,111,train,0.8449920508744038
multivariate_ranked_features,mrmr_mean,111,val,0.6234177215189873
multivariate_ranked_features,mrmr_mean,111,test,0.5671641791044776
multivariate_ranked_features,mrmr_mean,112,train,0.8402225755166932
multivariate_ranked_features,mrmr_mean,112,val,0.6234177215189873
multivariate_ranked_features,mrmr_mean,112,test,0.5746268656716418
multivariate_ranked_features,mrmr_mean,113,train,0.8410174880763116
multivariate_ranked_features,mrmr_mean,113,val,0.6107594936708861
multivariate_ranked_features,mrmr_mean,113,test,0.5708955223880597
multivariate_ranked_features,mrmr_mean,114,train,0.8362480127186009
multivariate_ranked_features,mrmr_mean,114,val,0.6424050632911392
multivariate_ranked_features,mrmr_mean,114,test,0.5597014925373134
multivariate_ranked_features,mrmr_mean,115,train,0.8457869634340223
multivariate_ranked_features,mrmr_mean,115,val,0.6170886075949367
multivariate_ranked_features,mrmr_mean,115,test,0.5597014925373134
multivariate_ranked_features,mrmr_mean,116,train,0.8457869634340223
multivariate_ranked_features,mrmr_mean,116,val,0.6234177215189873
multivariate_ranked_features,mrmr_mean,116,test,0.5671641791044776
multivariate_ranked_features,mrmr_mean,117,train,0.8545310015898251
multivariate_ranked_features,mrmr_mean,117,val,0.6360759493670886
multivariate_ranked_features,mrmr_mean,117,test,0.5522388059701493
multivariate_ranked_features,mrmr_mean,118,train,0.8481717011128775
multivariate_ranked_features,mrmr_mean,118,val,0.629746835443038
multivariate_ranked_features,mrmr_mean,118,test,0.5634328358208955
multivariate_ranked_features,mrmr_mean,119,train,0.8529411764705882
multivariate_ranked_features,mrmr_mean,119,val,0.6234177215189873
multivariate_ranked_features,mrmr_mean,119,test,0.5597014925373134
multivariate_ranked_features,mrmr_mean,120,train,0.8505564387917329
multivariate_ranked_features,mrmr_mean,120,val,0.6234177215189873
multivariate_ranked_features,mrmr_mean,120,test,0.5671641791044776
multivariate_ranked_features,mrmr_mean,121,train,0.8441971383147854
multivariate_ranked_features,mrmr_mean,121,val,0.6392405063291139
multivariate_ranked_features,mrmr_mean,121,test,0.582089552238806
multivariate_ranked_features,mrmr_mean,122,train,0.8426073131955485
multivariate_ranked_features,mrmr_mean,122,val,0.6360759493670886
multivariate_ranked_features,mrmr_mean,122,test,0.5932835820895522
multivariate_ranked_features,mrmr_mean,123,train,0.8394276629570747
multivariate_ranked_features,mrmr_mean,123,val,0.6170886075949367
multivariate_ranked_features,mrmr_mean,123,test,0.585820895522388
multivariate_ranked_features,mrmr_mean,124,train,0.8370429252782194
multivariate_ranked_features,mrmr_mean,124,val,0.6170886075949367
multivariate_ranked_features,mrmr_mean,124,test,0.5671641791044776
multivariate_ranked_features,mrmr_mean,125,train,0.8441971383147854
multivariate_ranked_features,mrmr_mean,125,val,0.6392405063291139
multivariate_ranked_features,mrmr_mean,125,test,0.5708955223880597
multivariate_ranked_features,mrmr_mean,126,train,0.8449920508744038
multivariate_ranked_features,mrmr_mean,126,val,0.6360759493670886
multivariate_ranked_features,mrmr_mean,126,test,0.585820895522388
multivariate_ranked_features,mrmr_mean,127,train,0.8481717011128775
multivariate_ranked_features,mrmr_mean,127,val,0.629746835443038
multivariate_ranked_features,mrmr_mean,127,test,0.5746268656716418
multivariate_ranked_features,mrmr_mean,128,train,0.8465818759936407
multivariate_ranked_features,mrmr_mean,128,val,0.6329113924050633
multivariate_ranked_features,mrmr_mean,128,test,0.5783582089552238
multivariate_ranked_features,mrmr_mean,129,train,0.8513513513513513
multivariate_ranked_features,mrmr_mean,129,val,0.6329113924050633
multivariate_ranked_features,mrmr_mean,129,test,0.582089552238806
multivariate_ranked_features,mrmr_mean,130,train,0.8545310015898251
multivariate_ranked_features,mrmr_mean,130,val,0.6329113924050633
multivariate_ranked_features,mrmr_mean,130,test,0.5895522388059702
multivariate_ranked_features,mrmr_mean,131,train,0.8473767885532592
multivariate_ranked_features,mrmr_mean,131,val,0.6487341772151899
multivariate_ranked_features,mrmr_mean,131,test,0.585820895522388
multivariate_ranked_features,mrmr_mean,132,train,0.8457869634340223
multivariate_ranked_features,mrmr_mean,132,val,0.6360759493670886
multivariate_ranked_features,mrmr_mean,132,test,0.5932835820895522
multivariate_ranked_features,mrmr_mean,133,train,0.8465818759936407
multivariate_ranked_features,mrmr_mean,133,val,0.6329113924050633
multivariate_ranked_features,mrmr_mean,133,test,0.6007462686567164
multivariate_ranked_features,mrmr_mean,134,train,0.8481717011128775
multivariate_ranked_features,mrmr_mean,134,val,0.6392405063291139
multivariate_ranked_features,mrmr_mean,134,test,0.5932835820895522
multivariate_ranked_features,mrmr_mean,135,train,0.8473767885532592
multivariate_ranked_features,mrmr_mean,135,val,0.6455696202531646
multivariate_ranked_features,mrmr_mean,135,test,0.5970149253731343
multivariate_ranked_features,mrmr_mean,136,train,0.8577106518282989
multivariate_ranked_features,mrmr_mean,136,val,0.6329113924050633
multivariate_ranked_features,mrmr_mean,136,test,0.585820895522388
multivariate_ranked_features,mrmr_mean,137,train,0.856120826709062
multivariate_ranked_features,mrmr_mean,137,val,0.629746835443038
multivariate_ranked_features,mrmr_mean,137,test,0.5970149253731343
multivariate_ranked_features,mrmr_mean,138,train,0.8616852146263911
multivariate_ranked_features,mrmr_mean,138,val,0.6329113924050633
multivariate_ranked_features,mrmr_mean,138,test,0.5783582089552238
multivariate_ranked_features,mrmr_mean,139,train,0.8624801271860095
multivariate_ranked_features,mrmr_mean,139,val,0.6392405063291139
multivariate_ranked_features,mrmr_mean,139,test,0.5708955223880597
multivariate_ranked_features,mrmr_mean,140,train,0.8537360890302067
multivariate_ranked_features,mrmr_mean,140,val,0.6329113924050633
multivariate_ranked_features,mrmr_mean,140,test,0.5671641791044776
multivariate_ranked_features,mrmr_mean,141,train,0.8608903020667726
multivariate_ranked_features,mrmr_mean,141,val,0.6360759493670886
multivariate_ranked_features,mrmr_mean,141,test,0.582089552238806
multivariate_ranked_features,mrmr_mean,142,train,0.8600953895071543
multivariate_ranked_features,mrmr_mean,142,val,0.6424050632911392
multivariate_ranked_features,mrmr_mean,142,test,0.585820895522388
multivariate_ranked_features,mrmr_mean,143,train,0.8585055643879174
multivariate_ranked_features,mrmr_mean,143,val,0.6329113924050633
multivariate_ranked_features,mrmr_mean,143,test,0.5895522388059702
multivariate_ranked_features,mrmr_mean,144,train,0.8616852146263911
multivariate_ranked_features,mrmr_mean,144,val,0.6360759493670886
multivariate_ranked_features,mrmr_mean,144,test,0.5895522388059702
multivariate_ranked_features,mrmr_mean,145,train,0.8616852146263911
multivariate_ranked_features,mrmr_mean,145,val,0.6360759493670886
multivariate_ranked_features,mrmr_mean,145,test,0.5895522388059702
multivariate_ranked_features,mrmr_mean,146,train,0.8640699523052464
multivariate_ranked_features,mrmr_mean,146,val,0.6360759493670886
multivariate_ranked_features,mrmr_mean,146,test,0.585820895522388
