feature,avg_rank
value__partial_autocorrelation__lag_7,412.3333333333333
"value__fft_coefficient__attr_""real""__coeff_86",412.6666666666667
"value__fft_coefficient__attr_""imag""__coeff_20",414.0
"value__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)",414.0
"value__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""",414.6666666666667
"value__fft_coefficient__attr_""real""__coeff_29",415.0
value__approximate_entropy__m_2__r_0.7,415.6666666666667
"value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.4",416.0
"value__fft_coefficient__attr_""real""__coeff_31",416.6666666666667
"value__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""min""",416.6666666666667
"value__fft_coefficient__attr_""imag""__coeff_76",417.0
"value__fft_coefficient__attr_""real""__coeff_55",417.0
value__count_below__t_0,418.3333333333333
"value__fft_coefficient__attr_""abs""__coeff_18",422.0
"value__fft_coefficient__attr_""real""__coeff_39",422.3333333333333
"value__fft_coefficient__attr_""real""__coeff_68",422.6666666666667
"value__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",422.6666666666667
"value__fft_coefficient__attr_""real""__coeff_40",423.6666666666667
"value__fft_coefficient__attr_""imag""__coeff_17",424.0
"value__fft_coefficient__attr_""abs""__coeff_45",424.0
value__ratio_beyond_r_sigma__r_2.5,424.0
value__symmetry_looking__r_0.30000000000000004,424.3333333333333
"value__fft_coefficient__attr_""real""__coeff_45",425.6666666666667
"value__fft_coefficient__attr_""imag""__coeff_40",426.0
"value__fft_coefficient__attr_""angle""__coeff_78",426.3333333333333
"value__fft_coefficient__attr_""abs""__coeff_22",427.6666666666667
"value__fft_coefficient__attr_""real""__coeff_67",428.0
"value__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4",428.0
"value__fft_coefficient__attr_""real""__coeff_34",428.0
value__autocorrelation__lag_7,428.0
"value__fft_coefficient__attr_""real""__coeff_69",428.3333333333333
"value__fft_coefficient__attr_""imag""__coeff_63",428.3333333333333
"value__fft_coefficient__attr_""imag""__coeff_39",429.0
value__quantile__q_0.1,429.6666666666667
"value__fft_coefficient__attr_""real""__coeff_72",430.3333333333333
value__partial_autocorrelation__lag_6,430.6666666666667
"value__fft_coefficient__attr_""abs""__coeff_28",430.6666666666667
value__ratio_beyond_r_sigma__r_1.5,431.3333333333333
value__lempel_ziv_complexity__bins_2,431.6666666666667
"value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.2__ql_0.0",431.6666666666667
value__ar_coefficient__coeff_8__k_10,434.3333333333333
"value__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)",434.3333333333333
"value__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",434.3333333333333
"value__fft_coefficient__attr_""angle""__coeff_55",434.3333333333333
value__partial_autocorrelation__lag_3,435.0
value__mean_change,435.3333333333333
"value__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)",435.6666666666667
"value__fft_coefficient__attr_""imag""__coeff_95",436.6666666666667
"value__fft_coefficient__attr_""angle""__coeff_54",437.0
"value__fft_coefficient__attr_""abs""__coeff_26",437.0
"value__fft_coefficient__attr_""angle""__coeff_85",438.0
value__quantile__q_0.2,438.0
value__autocorrelation__lag_4,438.0
"value__fft_coefficient__attr_""real""__coeff_4",438.6666666666667
"value__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2",439.0
value__energy_ratio_by_chunks__num_segments_10__segment_focus_9,439.6666666666667
"value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.0",439.6666666666667
"value__fft_coefficient__attr_""abs""__coeff_11",439.6666666666667
"value__fft_coefficient__attr_""abs""__coeff_12",440.0
value__count_above__t_0,440.3333333333333
"value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0",440.3333333333333
"value__fft_coefficient__attr_""angle""__coeff_76",441.0
"value__fft_coefficient__attr_""imag""__coeff_10",441.0
"value__fft_coefficient__attr_""imag""__coeff_65",441.3333333333333
"value__fft_coefficient__attr_""real""__coeff_59",442.6666666666667
"value__fft_coefficient__attr_""abs""__coeff_20",442.6666666666667
"value__fft_coefficient__attr_""imag""__coeff_62",444.0
"value__fft_coefficient__attr_""angle""__coeff_95",444.3333333333333
value__cid_ce__normalize_True,445.3333333333333
"value__fft_coefficient__attr_""angle""__coeff_27",445.6666666666667
"value__fft_coefficient__attr_""imag""__coeff_55",445.6666666666667
"value__fft_coefficient__attr_""imag""__coeff_60",446.6666666666667
value__partial_autocorrelation__lag_4,446.6666666666667
value__ratio_beyond_r_sigma__r_1,447.3333333333333
"value__fft_coefficient__attr_""angle""__coeff_21",447.6666666666667
"value__fft_coefficient__attr_""real""__coeff_43",448.0
"value__fft_coefficient__attr_""abs""__coeff_21",449.0
"value__fft_coefficient__attr_""angle""__coeff_65",450.0
"value__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""min""",451.0
"value__fft_coefficient__attr_""angle""__coeff_50",451.6666666666667
"value__fft_coefficient__attr_""abs""__coeff_35",452.0
"value__fft_coefficient__attr_""angle""__coeff_73",452.0
"value__fft_coefficient__attr_""real""__coeff_93",452.3333333333333
value__autocorrelation__lag_8,452.6666666666667
"value__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)",453.0
"value__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)",453.0
"value__fft_coefficient__attr_""real""__coeff_65",456.0
"value__fft_coefficient__attr_""angle""__coeff_9",457.3333333333333
"value__fft_coefficient__attr_""imag""__coeff_42",457.6666666666667
"value__fft_coefficient__attr_""angle""__coeff_43",458.0
"value__fft_coefficient__attr_""angle""__coeff_70",458.3333333333333
"value__fft_coefficient__attr_""real""__coeff_20",458.3333333333333
value__approximate_entropy__m_2__r_0.1,459.0
"value__fft_coefficient__attr_""angle""__coeff_39",460.6666666666667
"value__fft_coefficient__attr_""real""__coeff_33",461.0
"value__fft_coefficient__attr_""angle""__coeff_52",461.3333333333333
"value__fft_coefficient__attr_""real""__coeff_49",461.6666666666667
"value__fft_coefficient__attr_""real""__coeff_64",462.6666666666667
"value__cwt_coefficients__coeff_10__w_2__widths_(2, 5, 10, 20)",462.6666666666667
"value__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)",462.6666666666667
"value__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6",463.0
"value__fft_coefficient__attr_""real""__coeff_52",463.6666666666667
"value__fft_coefficient__attr_""angle""__coeff_16",464.6666666666667
"value__fft_coefficient__attr_""angle""__coeff_17",465.0
value__kurtosis,465.3333333333333
value__autocorrelation__lag_2,466.3333333333333
value__autocorrelation__lag_5,466.6666666666667
"value__fft_coefficient__attr_""imag""__coeff_56",467.0
value__variance,467.0
"value__fft_coefficient__attr_""angle""__coeff_67",467.3333333333333
"value__fft_coefficient__attr_""imag""__coeff_28",467.3333333333333
"value__fft_coefficient__attr_""imag""__coeff_24",467.3333333333333
"value__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20)",467.6666666666667
"value__fft_coefficient__attr_""angle""__coeff_24",468.0
"value__fft_coefficient__attr_""imag""__coeff_35",470.3333333333333
"value__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)",471.3333333333333
"value__fft_coefficient__attr_""imag""__coeff_81",471.6666666666667
value__symmetry_looking__r_0.05,472.0
"value__fft_coefficient__attr_""abs""__coeff_17",472.3333333333333
"value__fft_coefficient__attr_""angle""__coeff_19",472.3333333333333
"value__fft_coefficient__attr_""angle""__coeff_38",472.3333333333333
"value__fft_coefficient__attr_""abs""__coeff_10",473.3333333333333
"value__fft_coefficient__attr_""imag""__coeff_72",473.3333333333333
"value__fft_coefficient__attr_""angle""__coeff_66",473.6666666666667
"value__fft_coefficient__attr_""imag""__coeff_85",474.0
"value__fft_coefficient__attr_""angle""__coeff_71",474.0
value__mean_second_derivative_central,474.6666666666667
"value__fft_coefficient__attr_""imag""__coeff_89",475.6666666666667
"value__fft_coefficient__attr_""imag""__coeff_33",476.0
"value__fft_coefficient__attr_""imag""__coeff_71",476.0
"value__fft_coefficient__attr_""real""__coeff_28",477.6666666666667
"value__fft_coefficient__attr_""real""__coeff_60",479.0
value__ar_coefficient__coeff_5__k_10,479.0
"value__fft_coefficient__attr_""real""__coeff_77",479.6666666666667
"value__fft_coefficient__attr_""angle""__coeff_99",482.6666666666667
"value__fft_coefficient__attr_""imag""__coeff_52",482.6666666666667
"value__fft_coefficient__attr_""angle""__coeff_96",483.0
"value__fft_coefficient__attr_""imag""__coeff_3",483.3333333333333
"value__fft_coefficient__attr_""angle""__coeff_18",483.3333333333333
"value__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4",483.6666666666667
"value__fft_coefficient__attr_""real""__coeff_99",484.0
"value__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20)",484.0
"value__fft_coefficient__attr_""angle""__coeff_10",484.3333333333333
"value__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4",485.0
"value__fft_coefficient__attr_""abs""__coeff_15",486.0
"value__fft_coefficient__attr_""angle""__coeff_5",487.0
"value__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)",487.3333333333333
"value__fft_coefficient__attr_""imag""__coeff_37",488.0
"value__fft_coefficient__attr_""imag""__coeff_43",488.0
"value__fft_coefficient__attr_""angle""__coeff_36",489.0
"value__fft_coefficient__attr_""imag""__coeff_90",490.3333333333333
"value__fft_coefficient__attr_""imag""__coeff_9",490.6666666666667
"value__fft_coefficient__attr_""real""__coeff_16",490.6666666666667
"value__fft_coefficient__attr_""angle""__coeff_86",492.3333333333333
"value__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)",493.6666666666667
"value__fft_coefficient__attr_""imag""__coeff_64",494.0
"value__fft_coefficient__attr_""imag""__coeff_11",497.0
value__has_duplicate,497.0
"value__fft_coefficient__attr_""real""__coeff_53",497.3333333333333
value__ratio_beyond_r_sigma__r_0.5,497.3333333333333
"value__fft_coefficient__attr_""abs""__coeff_31",497.6666666666667
"value__fft_coefficient__attr_""angle""__coeff_57",498.0
"value__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""",498.3333333333333
"value__fft_coefficient__attr_""real""__coeff_36",499.3333333333333
"value__fft_coefficient__attr_""real""__coeff_79",499.6666666666667
"value__fft_coefficient__attr_""imag""__coeff_18",500.0
value__max_langevin_fixed_point__m_3__r_30,500.0
value__autocorrelation__lag_9,500.6666666666667
"value__fft_coefficient__attr_""imag""__coeff_83",501.0
"value__fft_coefficient__attr_""imag""__coeff_57",502.0
value__large_standard_deviation__r_0.30000000000000004,502.0
"value__fft_coefficient__attr_""imag""__coeff_5",502.0
"value__fft_coefficient__attr_""imag""__coeff_87",502.3333333333333
"value__fft_coefficient__attr_""imag""__coeff_77",502.3333333333333
"value__fft_coefficient__attr_""angle""__coeff_32",502.3333333333333
"value__fft_coefficient__attr_""abs""__coeff_19",503.0
"value__fft_coefficient__attr_""imag""__coeff_92",503.3333333333333
"value__fft_coefficient__attr_""angle""__coeff_33",504.0
"value__fft_coefficient__attr_""angle""__coeff_77",504.6666666666667
"value__fft_coefficient__attr_""angle""__coeff_46",504.6666666666667
"value__fft_coefficient__attr_""imag""__coeff_66",505.3333333333333
value__number_peaks__n_10,506.0
"value__fft_coefficient__attr_""imag""__coeff_91",506.0
"value__fft_coefficient__attr_""angle""__coeff_58",507.0
"value__fft_coefficient__attr_""imag""__coeff_88",507.3333333333333
value__partial_autocorrelation__lag_2,508.0
"value__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.4",509.3333333333333
"value__fft_coefficient__attr_""abs""__coeff_16",509.3333333333333
"value__fft_coefficient__attr_""imag""__coeff_49",510.6666666666667
value__symmetry_looking__r_0.15000000000000002,511.0
value__lempel_ziv_complexity__bins_3,511.0
"value__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)",512.0
"value__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",512.0
"value__fft_coefficient__attr_""real""__coeff_8",513.3333333333334
"value__fft_coefficient__attr_""angle""__coeff_69",513.3333333333334
"value__fft_coefficient__attr_""imag""__coeff_46",513.6666666666666
"value__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)",514.0
"value__cwt_coefficients__coeff_3__w_2__widths_(2, 5, 10, 20)",514.3333333333334
"value__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)",514.6666666666666
"value__fft_coefficient__attr_""angle""__coeff_26",516.6666666666666
"value__fft_coefficient__attr_""real""__coeff_32",517.0
value__lempel_ziv_complexity__bins_10,517.3333333333334
"value__fft_coefficient__attr_""imag""__coeff_86",518.3333333333334
"value__fft_coefficient__attr_""imag""__coeff_12",518.6666666666666
"value__fft_coefficient__attr_""angle""__coeff_45",519.0
"value__fft_coefficient__attr_""imag""__coeff_38",519.3333333333334
"value__fft_coefficient__attr_""angle""__coeff_98",520.6666666666666
"value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2",521.3333333333334
value__ratio_beyond_r_sigma__r_5,521.3333333333334
"value__fft_coefficient__attr_""abs""__coeff_13",521.6666666666666
"value__fft_coefficient__attr_""angle""__coeff_8",522.6666666666666
"value__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)",523.3333333333334
value__longest_strike_above_mean,524.0
"value__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2",524.6666666666666
"value__fft_coefficient__attr_""imag""__coeff_15",525.0
"value__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)",526.0
"value__fft_coefficient__attr_""imag""__coeff_80",527.6666666666666
"value__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)",529.0
"value__fft_coefficient__attr_""abs""__coeff_6",530.0
"value__fft_coefficient__attr_""abs""__coeff_25",530.3333333333334
value__partial_autocorrelation__lag_5,532.0
"value__fft_coefficient__attr_""real""__coeff_66",532.3333333333334
"value__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)",532.3333333333334
"value__fft_coefficient__attr_""imag""__coeff_73",532.6666666666666
"value__cwt_coefficients__coeff_8__w_2__widths_(2, 5, 10, 20)",534.0
"value__fft_coefficient__attr_""real""__coeff_11",534.0
"value__fft_coefficient__attr_""imag""__coeff_54",534.0
"value__fft_coefficient__attr_""angle""__coeff_49",534.0
"value__fft_coefficient__attr_""imag""__coeff_68",534.3333333333334
"value__fft_coefficient__attr_""angle""__coeff_48",534.6666666666666
"value__fft_coefficient__attr_""real""__coeff_78",535.3333333333334
"value__fft_coefficient__attr_""imag""__coeff_78",537.3333333333334
value__time_reversal_asymmetry_statistic__lag_2,538.6666666666666
"value__fft_coefficient__attr_""imag""__coeff_74",539.3333333333334
"value__fft_coefficient__attr_""angle""__coeff_44",539.6666666666666
"value__fft_coefficient__attr_""imag""__coeff_6",540.3333333333334
"value__fft_coefficient__attr_""angle""__coeff_64",540.6666666666666
value__autocorrelation__lag_6,541.0
value__time_reversal_asymmetry_statistic__lag_3,541.3333333333334
"value__fft_coefficient__attr_""imag""__coeff_50",541.3333333333334
value__autocorrelation__lag_3,542.0
value__ar_coefficient__coeff_10__k_10,542.0
"value__fft_coefficient__attr_""angle""__coeff_59",542.6666666666666
"value__linear_trend__attr_""pvalue""",542.6666666666666
"value__fft_coefficient__attr_""imag""__coeff_45",543.3333333333334
value__ar_coefficient__coeff_0__k_10,544.3333333333334
"value__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",544.3333333333334
"value__fft_coefficient__attr_""imag""__coeff_7",544.6666666666666
"value__fft_coefficient__attr_""imag""__coeff_32",545.3333333333334
"value__fft_coefficient__attr_""angle""__coeff_94",545.6666666666666
value__permutation_entropy__dimension_3__tau_1,546.0
"value__fft_coefficient__attr_""angle""__coeff_35",546.6666666666666
"value__fft_coefficient__attr_""angle""__coeff_41",547.3333333333334
"value__fft_coefficient__attr_""abs""__coeff_14",548.3333333333334
"value__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)",550.3333333333334
"value__fft_coefficient__attr_""imag""__coeff_25",550.6666666666666
value__symmetry_looking__r_0.1,551.3333333333334
"value__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)",551.6666666666666
"value__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)",552.3333333333334
"value__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)",554.3333333333334
value__permutation_entropy__dimension_7__tau_1,554.3333333333334
"value__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20)",554.6666666666666
"value__fft_coefficient__attr_""imag""__coeff_34",557.3333333333334
"value__fft_coefficient__attr_""angle""__coeff_90",559.3333333333334
"value__fft_coefficient__attr_""abs""__coeff_5",559.6666666666666
"value__fft_coefficient__attr_""imag""__coeff_36",563.6666666666666
"value__fft_coefficient__attr_""angle""__coeff_93",564.0
"value__fft_coefficient__attr_""real""__coeff_75",564.6666666666666
"value__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",568.0
value__number_cwt_peaks__n_5,568.0
"value__fft_coefficient__attr_""angle""__coeff_84",571.0
"value__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2",572.3333333333334
"value__fft_coefficient__attr_""imag""__coeff_61",575.3333333333334
"value__fft_coefficient__attr_""abs""__coeff_48",576.0
"value__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",576.6666666666666
"value__fft_coefficient__attr_""imag""__coeff_69",578.3333333333334
"value__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)",578.6666666666666
"value__fft_coefficient__attr_""imag""__coeff_29",579.0
"value__fft_coefficient__attr_""angle""__coeff_25",579.3333333333334
value__ar_coefficient__coeff_2__k_10,579.3333333333334
value__number_cwt_peaks__n_1,581.0
value__time_reversal_asymmetry_statistic__lag_1,581.3333333333334
"value__fft_coefficient__attr_""angle""__coeff_34",585.3333333333334
"value__fft_coefficient__attr_""abs""__coeff_7",586.3333333333334
value__autocorrelation__lag_1,587.6666666666666
value__partial_autocorrelation__lag_1,588.0
"value__fft_coefficient__attr_""imag""__coeff_47",590.6666666666666
"value__fft_coefficient__attr_""imag""__coeff_93",594.3333333333334
"value__cwt_coefficients__coeff_7__w_2__widths_(2, 5, 10, 20)",594.6666666666666
"value__fft_coefficient__attr_""imag""__coeff_44",596.3333333333334
value__permutation_entropy__dimension_5__tau_1,597.3333333333334
"value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.2",597.6666666666666
"value__fft_coefficient__attr_""abs""__coeff_8",599.3333333333334
"value__linear_trend__attr_""intercept""",600.6666666666666
"value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.4",601.3333333333334
"value__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)",601.6666666666666
value__permutation_entropy__dimension_4__tau_1,601.6666666666666
"value__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",602.3333333333334
"value__fft_coefficient__attr_""angle""__coeff_7",602.3333333333334
"value__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20)",602.6666666666666
"value__fft_coefficient__attr_""imag""__coeff_14",602.6666666666666
value__ar_coefficient__coeff_9__k_10,603.6666666666666
"value__fft_coefficient__attr_""imag""__coeff_48",605.3333333333334
"value__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",605.6666666666666
"value__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",608.3333333333334
"value__fft_coefficient__attr_""angle""__coeff_37",608.6666666666666
"value__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",609.0
value__ar_coefficient__coeff_7__k_10,611.6666666666666
"value__fft_coefficient__attr_""angle""__coeff_29",612.0
"value__fft_coefficient__attr_""angle""__coeff_83",614.0
"value__fft_coefficient__attr_""imag""__coeff_31",614.3333333333334
"value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0",616.3333333333334
"value__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""",624.3333333333334
value__permutation_entropy__dimension_6__tau_1,631.0
"value__fft_coefficient__attr_""angle""__coeff_6",633.0
"value__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.2",635.6666666666666
"value__fft_coefficient__attr_""imag""__coeff_53",638.3333333333334
"value__fft_coefficient__attr_""imag""__coeff_19",641.3333333333334
value__number_peaks__n_1,645.0
value__lempel_ziv_complexity__bins_100,645.3333333333334
"value__fft_coefficient__attr_""angle""__coeff_81",648.0
"value__fft_coefficient__attr_""imag""__coeff_4",650.0
"value__fft_coefficient__attr_""imag""__coeff_13",653.6666666666666
"value__fft_coefficient__attr_""imag""__coeff_8",662.0
value__number_peaks__n_5,665.0
value__number_peaks__n_3,688.6666666666666
value__ar_coefficient__coeff_1__k_10,689.3333333333334
